name,nation,position,detailed_position,age,birth_date,matches_played,minutes_played,goals,assists,penalties_scored,yellow_cards,red_cards,team_name,team_code,team_logo_url,player_id,player_image_url,season
Meschack Elia,DR Congo,FORWARD,STRIKER,28,1997-08-06,6,489,1,0,0,1,0,BSC Young Boys,YB,https://img.uefa.com/imgml/TP/teams/logos/240x240/50031.png,250141610,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250141610.jpg,2021-22
Naby Keïta,Rep of Guinea,MIDFIELDER,CENTRAL_MIDFIELDER,31,1995-02-10,10,487,1,2,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250073741,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250073741.jpg,2021-22
Stefan de Vrij,Netherlands,DEFENDER,CENTRE_BACK,34,1992-02-05,6,487,1,0,0,0,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,50327428,https://img.uefa.com/imgml/TP/players/1/2022/324x324/50327428.jpg,2021-22
Sergio Busquets,Spain,MIDFIELDER,DEFENSIVE_MIDFIELDER,37,1988-07-16,6,487,0,0,0,1,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250002704,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250002704.jpg,2021-22
Mykola Shaparenko,Ukraine,MIDFIELDER,CENTRAL_MIDFIELDER,27,1998-10-04,6,486,0,0,0,1,0,FC Dynamo Kyiv,DKY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52723.png,250087711,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250087711.jpg,2021-22
Nordi Mukiele,France,DEFENDER,FULL_BACK,28,1997-11-01,6,484,1,1,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250121329,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250121329.jpg,2021-22
Wendel,Brazil,MIDFIELDER,CENTRAL_MIDFIELDER,28,1997-08-28,6,484,1,0,0,1,0,FC Zenit,ZEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52826.png,250122971,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250122971.jpg,2021-22
Thomas Meunier,Belgium,DEFENDER,FULL_BACK,34,1991-09-12,6,484,0,1,0,1,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250029318,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250029318.jpg,2021-22
Marten de Roon,Netherlands,MIDFIELDER,CENTRAL_MIDFIELDER,35,1991-03-29,6,484,0,0,0,2,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250014709,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250014709.jpg,2021-22
Stanley Nsoki,France,DEFENDER,FULL_BACK,27,1999-04-09,6,484,0,0,0,1,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250087428,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250087428.jpg,2021-22
Renan Lodi,Brazil,DEFENDER,UNKNOWN,28,1998-04-08,10,478,1,2,0,0,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250131275,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250131275.jpg,2021-22
Alphonso Davies,Canada,MIDFIELDER,FULL_BACK,25,2000-11-02,7,477,0,2,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250128120,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250128120.jpg,2021-22
Maycon,Brazil,MIDFIELDER,CENTRAL_MIDFIELDER,28,1997-07-15,6,473,0,0,0,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250121491,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250121491.jpg,2021-22
Felipe,Brazil,DEFENDER,UNKNOWN,37,1989-05-16,7,472,0,0,0,3,2,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250100014,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250100014.jpg,2021-22
Juan Cuadrado,Colombia,MIDFIELDER,UNKNOWN,38,1988-05-26,7,472,0,0,0,2,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250015966,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250015966.jpg,2021-22
Yannick Carrasco,Belgium,FORWARD,WINGER,32,1993-09-04,7,472,0,0,0,0,1,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250040959,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250040959.jpg,2021-22
Axel Witsel,Belgium,MIDFIELDER,DEFENSIVE_MIDFIELDER,37,1989-01-12,6,471,0,0,0,1,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,103335,https://img.uefa.com/imgml/TP/players/1/2022/324x324/103335.jpg,2021-22
Neymar,Brazil,FORWARD,UNKNOWN,34,1992-02-05,6,468,0,1,0,1,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250039508,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250039508.jpg,2021-22
Jonathan Bamba,France,FORWARD,WINGER,30,1996-03-26,6,468,0,0,0,3,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250062420,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250062420.jpg,2021-22
Denzel Dumfries,Netherlands,DEFENDER,FULL_BACK,30,1996-04-18,7,467,0,1,0,1,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250112690,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250112690.jpg,2021-22
Leon Goretzka,Germany,MIDFIELDER,CENTRAL_MIDFIELDER,31,1995-02-06,6,466,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250041771,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250041771.jpg,2021-22
Duván Zapata,Colombia,FORWARD,UNKNOWN,35,1991-04-01,6,464,3,3,0,1,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250064087,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250064087.jpg,2021-22
Francis Coquelin,France,MIDFIELDER,DEFENSIVE_MIDFIELDER,35,1991-05-13,8,463,1,0,0,2,1,Villarreal CF,VIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/70691.png,1909628,https://img.uefa.com/imgml/TP/players/1/2022/324x324/1909628.jpg,2021-22
Lucas Ocampos,Argentina,FORWARD,WINGER,31,1994-07-11,6,463,1,1,0,2,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250067936,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250067936.jpg,2021-22
Sandro Lauper,Switzerland,MIDFIELDER,CENTRE_BACK,29,1996-10-25,6,462,0,0,0,0,0,BSC Young Boys,YB,https://img.uefa.com/imgml/TP/teams/logos/240x240/50031.png,250085751,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250085751.jpg,2021-22
Jack Grealish,England,MIDFIELDER,UNKNOWN,30,1995-09-10,7,461,1,1,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250042329,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250042329.jpg,2021-22
Claudinho,Brazil,MIDFIELDER,UNKNOWN,29,1997-01-28,6,460,2,0,0,1,0,FC Zenit,ZEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52826.png,250162078,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250162078.jpg,2021-22
Zouhair Feddal,Morocco,DEFENDER,UNKNOWN,36,1989-12-23,6,450,0,0,0,2,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250145758,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250145758.jpg,2021-22
Otávio,Portugal,MIDFIELDER,CENTRAL_MIDFIELDER,31,1995-02-09,6,450,0,0,0,1,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250085693,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250085693.jpg,2021-22
José Luis Palomino,Argentina,DEFENDER,CENTRE_BACK,36,1990-01-05,5,450,1,1,0,1,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250099064,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250099064.jpg,2021-22
Theo Hernández,France,DEFENDER,FULL_BACK,28,1997-10-06,5,450,0,1,0,2,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250076126,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250076126.jpg,2021-22
Danilo,Brazil,DEFENDER,UNKNOWN,34,1991-07-15,5,450,0,1,0,0,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250039931,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250039931.jpg,2021-22
Chancel Mbemba,DR Congo,DEFENDER,CENTRE_BACK,31,1994-08-08,5,450,0,0,0,2,1,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250063997,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250063997.jpg,2021-22
Gianluigi Donnarumma,Italy,GOALKEEPER,GOALKEEPER,27,1999-02-25,5,450,0,0,0,2,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250078922,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250078922.jpg,2021-22
Lasse Nielsen,Denmark,DEFENDER,CENTRE_BACK,38,1988-01-08,5,450,0,0,0,2,0,Malmö FF,MAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50152.png,1902553,https://img.uefa.com/imgml/TP/players/1/2022/324x324/1902553.jpg,2021-22
Stefan Savić,Montenegro,DEFENDER,CENTRE_BACK,35,1991-01-08,5,450,0,0,0,1,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,1907998,https://img.uefa.com/imgml/TP/players/1/2022/324x324/1907998.jpg,2021-22
Ersin Destanoğlu,Türkiye,GOALKEEPER,GOALKEEPER,25,2001-01-01,5,450,0,0,0,0,0,Beşiktaş JK,BES,https://img.uefa.com/imgml/TP/teams/logos/240x240/50157.png,250112452,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250112452.jpg,2021-22
Oleksandr Syrota,Ukraine,DEFENDER,CENTRE_BACK,25,2000-06-11,5,450,0,0,0,0,0,FC Dynamo Kyiv,DKY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52723.png,250108303,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250108303.jpg,2021-22
Marlon Santos,Brazil,DEFENDER,CENTRE_BACK,30,1995-09-07,5,450,0,0,0,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250101096,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250101096.jpg,2021-22
Jules Koundé,France,DEFENDER,CENTRE_BACK,27,1998-11-12,5,450,0,0,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250096309,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250096309.jpg,2021-22
Vitaliy Mykolenko,Ukraine,DEFENDER,CENTRE_BACK,27,1999-05-29,5,450,0,0,0,0,0,FC Dynamo Kyiv,DKY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52723.png,250092185,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250092185.jpg,2021-22
Manuel Akanji,Switzerland,DEFENDER,UNKNOWN,30,1995-07-19,5,450,0,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250085369,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250085369.jpg,2021-22
Giorgos Athanasiadis,Greece,GOALKEEPER,GOALKEEPER,33,1993-04-07,5,450,0,0,0,0,0,FC Sheriff Tiraspol,SHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/69606.png,250068702,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250068702.jpg,2021-22
Georgiy Bushchan,Ukraine,GOALKEEPER,GOALKEEPER,32,1994-05-31,5,450,0,0,0,0,0,FC Dynamo Kyiv,DKY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52723.png,250024883,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250024883.jpg,2021-22
Koen Casteels,Belgium,GOALKEEPER,GOALKEEPER,33,1992-06-25,5,450,0,0,0,0,0,VfL Wolfsburg,WOB,https://img.uefa.com/imgml/TP/teams/logos/240x240/64332.png,250003911,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250003911.jpg,2021-22
Péter Gulácsi,Hungary,GOALKEEPER,GOALKEEPER,36,1990-05-06,5,450,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,102420,https://img.uefa.com/imgml/TP/players/1/2022/324x324/102420.jpg,2021-22
Jamal Musiala,Germany,MIDFIELDER,UNKNOWN,23,2003-02-26,8,448,1,1,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250124430,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250124430.jpg,2021-22
Franz Brorsson,Sweden,DEFENDER,CENTRE_BACK,30,1996-01-30,5,448,0,0,0,2,0,Malmö FF,MAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50152.png,250076449,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250076449.jpg,2021-22
Hakim Ziyech,Morocco,MIDFIELDER,CENTRAL_MIDFIELDER,33,1993-03-19,9,446,1,2,0,2,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250053191,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250053191.jpg,2021-22
Alexis Saelemaekers,Belgium,MIDFIELDER,WINGER,26,1999-06-27,6,444,0,0,0,1,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250101735,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250101735.jpg,2021-22
Douglas Santos,Brazil,DEFENDER,UNKNOWN,32,1994-03-22,5,444,0,2,0,0,0,FC Zenit,ZEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52826.png,250132796,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250132796.jpg,2021-22
Dmitrii Chistiakov,Russia,DEFENDER,UNKNOWN,32,1994-01-13,5,444,0,0,0,2,1,FC Zenit,ZEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52826.png,250137327,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250137327.jpg,2021-22
Souza,Brazil,MIDFIELDER,DEFENSIVE_MIDFIELDER,37,1989-02-11,5,442,0,0,0,3,1,Beşiktaş JK,BES,https://img.uefa.com/imgml/TP/teams/logos/240x240/50157.png,250021637,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250021637.jpg,2021-22
Jo Inge Berget,Norway,MIDFIELDER,STRIKER,35,1990-09-11,5,438,0,0,0,0,0,Malmö FF,MAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50152.png,108933,https://img.uefa.com/imgml/TP/players/1/2022/324x324/108933.jpg,2021-22
Jérôme Onguéné,Cameroon,DEFENDER,CENTRE_BACK,28,1997-12-22,5,437,0,0,0,1,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250090714,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250090714.jpg,2021-22
Vitaliy Buialskyi,Ukraine,MIDFIELDER,CENTRAL_MIDFIELDER,33,1993-01-06,5,436,0,0,0,1,0,FC Dynamo Kyiv,DKY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52723.png,250024124,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250024124.jpg,2021-22
Xeka,Portugal,MIDFIELDER,CENTRAL_MIDFIELDER,31,1994-11-10,7,435,0,0,0,3,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250131915,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250131915.jpg,2021-22
Joakim Mæhle,Denmark,DEFENDER,FULL_BACK,29,1997-05-20,5,435,0,1,0,0,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250081192,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250081192.jpg,2021-22
Ulisses Garcia,Switzerland,DEFENDER,FULL_BACK,30,1996-01-11,5,435,0,0,0,1,0,BSC Young Boys,YB,https://img.uefa.com/imgml/TP/teams/logos/240x240/50031.png,250073684,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250073684.jpg,2021-22
Malcom,Brazil,FORWARD,UNKNOWN,29,1997-02-26,6,434,0,1,0,0,0,FC Zenit,ZEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52826.png,250110864,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250110864.jpg,2021-22
Fred,Brazil,MIDFIELDER,CENTRAL_MIDFIELDER,33,1993-03-05,6,433,0,0,0,1,0,Manchester United,MUN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52682.png,250062176,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250062176.jpg,2021-22
Angeliño,Spain,DEFENDER,UNKNOWN,29,1997-01-04,5,432,0,3,0,2,1,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250064356,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250064356.jpg,2021-22
Alfonso Pedraza,Spain,MIDFIELDER,WINGER,30,1996-04-09,10,431,0,1,0,1,0,Villarreal CF,VIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/70691.png,250082666,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250082666.jpg,2021-22
Yeremy Pino,Spain,FORWARD,WINGER,23,2002-10-20,7,431,1,0,0,3,0,Villarreal CF,VIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/70691.png,250126916,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250126916.jpg,2021-22
Marco Verratti,Italy,MIDFIELDER,CENTRAL_MIDFIELDER,33,1992-11-05,5,431,0,0,0,2,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250006200,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250006200.jpg,2021-22
Josuha Guilavogui,France,MIDFIELDER,DEFENSIVE_MIDFIELDER,35,1990-09-19,5,429,0,0,0,4,1,VfL Wolfsburg,WOB,https://img.uefa.com/imgml/TP/teams/logos/240x240/64332.png,250006494,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250006494.jpg,2021-22
N'Golo Kanté,France,MIDFIELDER,DEFENSIVE_MIDFIELDER,35,1991-03-29,6,427,0,1,0,0,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250097248,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250097248.jpg,2021-22
Mateo Kovačić,Croatia,MIDFIELDER,ATTACKING_MIDFIELDER,32,1994-05-06,6,426,0,0,0,0,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250023551,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250023551.jpg,2021-22
Victor Lindelöf,Sweden,DEFENDER,CENTRE_BACK,31,1994-07-17,5,426,0,0,0,1,0,Manchester United,MUN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52682.png,250055905,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250055905.jpg,2021-22
Mario Hermoso,Spain,DEFENDER,UNKNOWN,30,1995-06-18,6,425,0,0,0,1,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250063940,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250063940.jpg,2021-22
Christopher Martins,Luxembourg,MIDFIELDER,CENTRAL_MIDFIELDER,29,1997-02-19,5,420,0,0,0,1,0,BSC Young Boys,YB,https://img.uefa.com/imgml/TP/teams/logos/240x240/50031.png,250047077,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250047077.jpg,2021-22
Aaron Wan-Bissaka,England,DEFENDER,FULL_BACK,28,1997-11-26,6,419,0,0,0,0,1,Manchester United,MUN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52682.png,250123067,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250123067.jpg,2021-22
Hakan Çalhanoğlu,Türkiye,MIDFIELDER,ATTACKING_MIDFIELDER,32,1994-02-08,6,419,0,0,0,0,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250022829,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250022829.jpg,2021-22
Fikayo Tomori,England,DEFENDER,CENTRE_BACK,28,1997-12-19,5,418,1,0,0,2,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250067630,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250067630.jpg,2021-22
Sven Botman,Netherlands,DEFENDER,CENTRE_BACK,26,2000-01-12,5,418,0,0,0,1,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250101719,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250101719.jpg,2021-22
Mats Rits,Belgium,MIDFIELDER,DEFENSIVE_MIDFIELDER,32,1993-07-18,6,417,2,0,0,0,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250012557,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250012557.jpg,2021-22
Ridle Baku,Germany,MIDFIELDER,UNKNOWN,28,1998-04-08,6,413,1,0,0,0,0,VfL Wolfsburg,WOB,https://img.uefa.com/imgml/TP/teams/logos/240x240/64332.png,250104720,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250104720.jpg,2021-22
Anel Ahmedhodžić,Bosnia and Herzegovina,DEFENDER,CENTRE_BACK,27,1999-03-26,5,413,0,0,0,1,1,Malmö FF,MAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50152.png,250076489,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250076489.jpg,2021-22
André Silva,Portugal,FORWARD,STRIKER,30,1995-11-06,6,410,3,2,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250042521,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250042521.jpg,2021-22
Arturo Vidal,Chile,MIDFIELDER,UNKNOWN,39,1987-05-22,7,409,1,2,0,1,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,1906016,https://img.uefa.com/imgml/TP/players/1/2022/324x324/1906016.jpg,2021-22
Éder Balanta,Colombia,DEFENDER,DEFENSIVE_MIDFIELDER,33,1993-02-28,5,407,0,0,0,4,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250067467,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250067467.jpg,2021-22
Renato Sanches,Portugal,MIDFIELDER,CENTRAL_MIDFIELDER,28,1997-08-18,5,407,0,0,0,0,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250058218,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250058218.jpg,2021-22
Davide Zappacosta,Italy,DEFENDER,FULL_BACK,33,1992-06-11,6,405,0,1,0,1,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250064232,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250064232.jpg,2021-22
Konrad Laimer,Austria,MIDFIELDER,CENTRAL_MIDFIELDER,29,1997-05-27,6,405,0,1,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250065413,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250065413.jpg,2021-22
Dimitris Kolovos,Greece,MIDFIELDER,UNKNOWN,33,1993-04-27,6,405,0,0,0,1,0,FC Sheriff Tiraspol,SHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/69606.png,250017689,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250017689.jpg,2021-22
Valentin Rosier,France,DEFENDER,FULL_BACK,29,1996-08-19,5,405,0,0,0,0,0,Beşiktaş JK,BES,https://img.uefa.com/imgml/TP/teams/logos/240x240/50157.png,250116788,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250116788.jpg,2021-22
Ángel Correa,Argentina,FORWARD,WINGER,31,1995-03-09,10,401,1,0,0,2,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250086315,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250086315.jpg,2021-22
Idrissa Gueye,Senegal,MIDFIELDER,DEFENSIVE_MIDFIELDER,36,1989-09-26,7,400,1,0,0,1,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250011210,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250011210.jpg,2021-22
Scott McTominay,Scotland,FORWARD,DEFENSIVE_MIDFIELDER,29,1996-12-08,5,400,0,0,0,1,0,Manchester United,MUN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52682.png,250088240,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250088240.jpg,2021-22
Gavi,Spain,MIDFIELDER,UNKNOWN,21,2004-08-05,6,398,0,0,0,2,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250139255,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250139255.jpg,2021-22
Wout Weghorst,Netherlands,FORWARD,STRIKER,33,1992-08-07,5,398,0,0,0,2,0,VfL Wolfsburg,WOB,https://img.uefa.com/imgml/TP/teams/logos/240x240/64332.png,250078682,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250078682.jpg,2021-22
Luke Shaw,England,DEFENDER,FULL_BACK,30,1995-07-12,5,397,0,2,0,2,0,Manchester United,MUN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52682.png,250042705,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250042705.jpg,2021-22
Julian Brandt,Germany,MIDFIELDER,WINGER,30,1996-05-02,5,395,0,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250046522,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250046522.jpg,2021-22
Jadon Sancho,England,MIDFIELDER,WINGER,26,2000-03-25,7,393,1,0,0,0,0,Manchester United,MUN,https://img.uefa.com/imgml/TP/teams/logos/240x240/52682.png,250102216,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250102216.jpg,2021-22
Gerard Piqué,Spain,DEFENDER,CENTRE_BACK,39,1987-02-02,5,393,1,0,0,2,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,93148,https://img.uefa.com/imgml/TP/players/1/2022/324x324/93148.jpg,2021-22
Donyell Malen,Netherlands,FORWARD,STRIKER,27,1999-01-19,6,392,3,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250081555,https://img.uefa.com/imgml/TP/players/1/2022/324x324/250081555.jpg,2021-22
